username,tweet,waktu,likes,retweets,replies,tweet_link
Andindiemaja,Andindiemaja Andindiemaja @yabisabegitu · Mau menikmati metro after rain tapi keganggu sama genk motor rx king Polusi udara  +  polusi  suara 1 1 1 539 539 539,22-12-2024 17:20,0,0,0,https://x.com/yabisabegitu/status/1870776468575535544
tuiter,tuiter tuiter @usernametuit · @dian_arifiya baik untuk mengurangi  polusi udara 18 18 18,22-12-2024 17:12,0,0,0,https://x.com/usernametuit/status/1870774402302063071
S.,"S. S. @pagesoobiwn · Parody account @naoiyei Swiss, sih, impian semua orang juga ke sana kan... pengen banget nikmatin  udara  bersih tanpa  polusi , biar bisa jaga kesehatan juga. 12 12 12",22-12-2024 16:24,0,0,0,https://x.com/pagesoobiwn/status/1870762442936217699
Alfagift,"Alfagift Alfagift @alfagift_idn · Polusi udara  sekarang makin ngadi-ngadi gak sih, Sahabat? Makanya, saatnya bersihin wajahmu dengan pilihan alami dari Himalaya!

Cuss, beli Himalaya di Alfagift dapatkan diskon hingga 60% + bonus 10rb A-Poin 228 228 228",22-12-2024 15:36,0,0,0,https://x.com/alfagift_idn/status/1870750121199378718
polusi jakarta terkini,"polusi jakarta terkini polusi jakarta terkini @Polusi_udara78 · @Polusi_udara78 @infoBMKG and 2 others 3:32 pm jakarta rank 64 dgn PM2,5: 13 kuning.. semoga dan hrs lbh baik lagi yaa.. tetap awasi-amati- data- dokumentasi- di rekap (save) 
Senantiasa perubahan sekecil apa pun di ud ara b ebas Jakarta Ri   bgini baru NKRI harga matii aku berjaung lbh2 dr TNI yoo  1 1 1 1 1 1 22 22 22",22-12-2024 15:34,0,0,0,https://x.com/Polusi_udara78/status/1870749752788431059
Okezone,Okezone Okezone @okezonenews · Tips Cerdas Menangkal  Polusi Udara  agar Tetap Sehat Tips Cerdas Menangkal Polusi Udara agar Tetap Sehat : Okezone Health 2 2 2 321 321 321,22-12-2024 15:30,0,0,0,https://x.com/okezonenews/status/1870748611748970849
polusi jakarta terkini,"polusi jakarta terkini polusi jakarta terkini @Polusi_udara78 · @Polusi_udara78 @infoBMKG and 2 others Manusia sgt sukit sakit jika lingkungan itu bersih- ideal dan sehat. Jika negara tdk Mempu mengobati orang sakit sdh seharusnya mampu unt mencegah orang unt menjadi sakit yg biayanya lbh murah iya toh ??? Hentikan maximal bakar sampah oleh pembakar ilegal agar  udara  jd sehat Extra Time Indonesia Extra Time Indonesia @idextratime · banyak rumah sakit semakin kembang kempis beberapa bulan terakhir karena harus mengembalikan dana sekian ratus juta-milyar akibat gagal klaim bpjs.

banyak pasien juga gak bisa minta surat rujukan balik untuk kontrol ke rumah sakit.

jangan sampai sakit.

we are at the endgame. 1 1 1 46 46 46",22-12-2024 13:54,0,0,0,https://x.com/Polusi_udara78/status/1870724526449037771
Institute for Essential Services Reform,"Institute for Essential Services Reform Institute for Essential Services Reform @IESR · Sobat Essentials,  udara  Jakarta saat ini terpantau baik berkat hujan yang sering turun. Tapi bagaimana setelah musim hujan berlalu? Jika tida ada langkah nyata untuk mengatasinya, maka  polusi udara  diproyeksikan meningkat.  Paparan  polusi udara  yang terlalu sering tidak hanya Show more 1 1 1 197 197 197",22-12-2024 12:32,0,0,0,https://x.com/IESR/status/1870703852108059116
ROM !,"ROM ! ROM ! @IrawanRommi · @Gojeck7 @matchiattofrap and 2 others Kaum ""Keracunan kata-kata"".

Banjir jakarta, dibilang Parkir Air. Polusi udara , krn Angin tdk punya KTP.

Presiden Prabowo sbg Ketum Partai, tdk bisa langsung ketok palu batalkan UU. Harus persetujuan DPR.

Apalagi si Manies, yg bukan Ketum partai. Bagaimana batalkan UU? 1 1 1 1 1 1 84 84 84",22-12-2024 12:20,0,0,0,https://x.com/IrawanRommi/status/1870700861791633690
Marlistya Citraningrum,"Marlistya Citraningrum Marlistya Citraningrum @mcitraningrum · Di sertifikat kematian, penyebab kematian kan ditulis ya, umumnya penyakit atau cedera. 

Tapi tahu nggak, ada anak umur 9 tahun di Inggris yg penyebab kematiannya ditulis “ polusi udara ”?

Ella punya asma parah dan meninggal di tahun 2013, koroner menyimpulkan  polusi udara Show more 4 4 4 9 9 9 851 851 851",22-12-2024 08:30,0,0,0,https://x.com/mcitraningrum/status/1870642966970421612
polusi jakarta terkini,polusi jakarta terkini polusi jakarta terkini @Polusi_udara78 · @Polusi_udara78 @infoBMKG and 2 others 5:00 am  polusi udara  jakarta dlm keadaan yg sdh baik.  Polusi udara  dr asap hasil bakaran sampah sdh mereda. Skrg yg terasa adalah bau asap gas CO PLTU batubara 1 1 1 2 2 2 48 48 48,22-12-2024 05:01,0,0,0,https://x.com/Polusi_udara78/status/1870590446197694700
Alan aja,Alan aja Alan aja @Rk_Lann · @akumauwaras @Sari5597115468 and and @tanyakanrl Tapi klo dibakar memang ga jadi  polusi udara  ya? Apalagi kalo pas buang langsung bakar terhitung dalam seminggu haid pasti sering ada pembakaran sampah pembalut 1 1 1 32 32 32 1.6K 1.6K 1.6K,22-12-2024 04:59,0,0,0,https://x.com/Rk_Lann/status/1870590006454276462
polusi jakarta terkini,"polusi jakarta terkini polusi jakarta terkini @Polusi_udara78 · @Polusi_udara78 Sprti inilah data  polusi udara  hari sabtu weekend selama 24 jam di Jakarta. Di pukul 9 pm  polusi udara  mulai memburuk yg disebabkan pengulangan kesalahan yg sama yaitu bakar sampah. Najiss   parah kejahatannya polusi jakarta terkini polusi jakarta terkini @Polusi_udara78 · #Asean #Asean #Fifa #Fifa #trending #trending #southeastAsia #southeastAsia #BakarSampah #BakarSampah #Smog #Smog #PM25 #PM25 #Jakarta #Jakarta #AirPollution #AirPollution #apartemen #apartemen #KendalikanAsapPLTU #KendalikanAsapPLTU  
Sabtu 21/12/2024
1:03 am polusi udara meningkat tinggi pdhal keadaan hujan. Gak wajar bgt ya. Asap PLTU mohon dikondisikan pemda Jakarta   asapnya uda kemana2 1 1 1 1 1 1 49 49 49",22-12-2024 02:23,0,0,0,https://x.com/Polusi_udara78/status/1870550589337424203
polusi jakarta terkini,polusi jakarta terkini polusi jakarta terkini @Polusi_udara78 · @Polusi_udara78 Keledai aja gak mau jatuh di lobang yg sama unt ke 2 x nya.. kog masalah  polusi udara  beracun berbahaya ini di ajakin berulang dan berulang mau yaa?? Lbh bodoh dr keledai donk si tiko2 busuk inii   emamg tolol yaa.. dengerin nih edukasi dr ustad biar upgrade kecerdasannya  1 1 1 1 1 1 24 24 24,22-12-2024 02:20,0,0,0,https://x.com/Polusi_udara78/status/1870549964667125821
polusi jakarta terkini,"polusi jakarta terkini polusi jakarta terkini @Polusi_udara78 · #Asean #Fifa #trending #southeastAsia #BakarSampah #Smog #PM25 #Jakarta #AirPollution #apartemen #KendalikanAsapPLTU  
Minggu 22/12/2024
2:17 am  polusi udara  jakarta meningkat dibanyak lokasi. Ini  polusi  buatan dr bakar sampah. Untung hujan turun kalau engak api gak padam  1 1 1 1 1 1 3 3 3 164 164 164",22-12-2024 02:18,0,0,0,https://x.com/Polusi_udara78/status/1870549422939250763
Windows_Office,"Windows_Office Windows_Office @microsoft_sheet · @Qurwawan81932 and and @Narasi_winda gara2 berisik  polusi udara  sehari 5x, siapa yang mau beli? 175 175 175",22-12-2024 01:20,0,0,0,https://x.com/microsoft_sheet/status/1870534753700749596
polusi jakarta terkini,"polusi jakarta terkini polusi jakarta terkini @Polusi_udara78 · @Polusi_udara78 @infoBMKG and 2 others PM2,5: 28-31 di kemayoran dr pukul 9 pm sampai saat ini.  Udara  berbau asap bakaran sampah ilegal.. parah bgt. Kog kegiatan yg sangat salah ini msh berulang juga yaa ??? Bangsat bener nih tiko tai  1 1 1 2 2 2 39 39 39",21-12-2024 23:55,0,0,0,https://x.com/Polusi_udara78/status/1870513532724523414
andreand,"andreand andreand @Andrean0710 · Mengapa Jepang Bebas  Polusi Udara  !!?  https:// =ct3Y7TyP-MieOzyC …  lewat  @YouTube youtube.com youtube.com Mengapa Jepang Bebas Polusi Udara !!? Mengapa Jepang Bebas Polusi Udara !!? #andreandofficial #magangjepang #jepang Jangan lupa like,coment,share & subscribe!!Bantu chanel ini supaya lebih berkembang lagi #andreandofficial #magangjepang #jepang Jangan lupa like,coment,share & subscribe!!Bantu chanel ini supaya lebih berkembang lagi 32 32 32",21-12-2024 18:06,0,0,0,https://x.com/Andrean0710/status/1870425673745211436
Emyr Za,Emyr Za Emyr Za @emyr_za1 · @emyr_za1 Emang begitu Si bule itu ngejelasin kalok salah satu faktor  polusi udara  di Indonesia itu karena bbm yang di pakek kualitasnya jelek atau ancur. Ya emang mau ngomong apa giu loh 1 1 1 68 68 68,21-12-2024 17:55,0,0,0,https://x.com/emyr_za1/status/1870422761681912073
PLN Nusantara Power UP Indramayu,"PLN Nusantara Power UP Indramayu PLN Nusantara Power UP Indramayu @plnnp_upimy · @plnnp_upimy Penanaman pohon ini melibatkan lebih dari 30 unit pembangkit, yang berpotensi menghindarkan 4.600 ton CO2. Upaya ini juga berperan dalam membantu pengurangan  polusi udara , hingga mendukung mitigasi perubahan iklim. 1 1 1 17 17 17",21-12-2024 14:10,0,0,0,https://x.com/plnnp_upimy/status/1870366191514169421
PLN Nusantara Power UP Indramayu,"PLN Nusantara Power UP Indramayu PLN Nusantara Power UP Indramayu @plnnp_upimy · @plnnp_upimy menghindarkan 4.600 ton CO2. Upaya ini juga berperan dalam membantu pengurangan  polusi udara , hingga mendukung mitigasi perubahan iklim.

Oiya Sobat, ada sekitar 69 jenis pohon yang ditanam, seperti bakau, ketapang kencana, trembesi, kaliandra, tabebuya, mahoni, pucuk merah, 1 1 1 34 34 34",21-12-2024 14:08,0,0,0,https://x.com/plnnp_upimy/status/1870365753247240198
detikcom,"detikcom detikcom @detikcom · Polusi udara  yang begitu parah terjadi di New Delhi, India pada Rabu (18/12). Kategorinya sudah masuk 'sangat buruk' dan berdampak negatif bagi warga. health.detik.com health.detik.com Video: Dampak Buruk Polusi Ekstrem Bagi Warga New Delhi Video: Dampak Buruk Polusi Ekstrem Bagi Warga New Delhi Polusi udara yang begitu parah terjadi di New Delhi, India pada Rabu (18/12). Kategorinya sudah masuk 'sangat buruk' dan berdampak negatif bagi warga. Polusi udara yang begitu parah terjadi di New Delhi, India pada Rabu (18/12). Kategorinya sudah masuk 'sangat buruk' dan berdampak negatif bagi warga. 2 2 2 4K 4K 4K",21-12-2024 13:45,0,0,0,https://x.com/detikcom/status/1870359799122002286
polusi jakarta terkini,polusi jakarta terkini polusi jakarta terkini @Polusi_udara78 · @Polusi_udara78 @infoBMKG and 2 others Buzzer kumat. Lah kmrn kenapa  polusi udara  dibela sampai banding ke kasasi di MA ?? Yg lakukan adalah pemerintah sah Ri   kacau siapa yg gak bener nih ahlaknya?? Parah  1 1 1 1 1 1 19 19 19,21-12-2024 13:31,0,0,0,https://x.com/Polusi_udara78/status/1870356482451292543
polusi jakarta terkini,"polusi jakarta terkini polusi jakarta terkini @Polusi_udara78 · @Polusi_udara78 @infoBMKG and 2 others 1:27 pm jakarta rank 79. Dgn PM2,5: 08 hijau.. semoga tetap dlm keadaan yg baik yaa.. pantau dan perhatikan terus menerus kualitas  udara  di Jakarta 1 1 1 2 2 2 22 22 22",21-12-2024 13:28,0,0,0,https://x.com/Polusi_udara78/status/1870355520416370698
Athiyah Galum,Athiyah Galum Athiyah Galum @athiyah_galum · @Indonesiakuat77 Penggunaan BBM rendah sulfur dapat mengurangi dampak  polusi udara  terhadap kesehatan masyarakat. 12 12 12,21-12-2024 13:19,0,0,0,https://x.com/athiyah_galum/status/1870353461436616956
detikcom,detikcom detikcom @detikcom · New Delhi lagi diselimuti  polusi udara  parah banget!  Udara  di sana sudah masuk dalam kategori ‘sangat buruk’ dan bikin warga susah napas. #detikcom #newdelhi 1 1 1 6 6 6 5.4K 5.4K 5.4K,21-12-2024 12:01,0,0,0,https://x.com/detikcom/status/1870333779719471137
Lani Puspasari,Lani Puspasari Lani Puspasari @lani_puspasari0 · @Indonesiakuat77 Kebijakan BBM rendah sulfur diharapkan bisa mengurangi  polusi udara  yang berdampak pada kesehatan. 23 23 23,21-12-2024 12:01,0,0,0,https://x.com/lani_puspasari0/status/1870333675503788309
Sintesa Reforma,"Sintesa Reforma Sintesa Reforma @SamudraTim40491 · @SamudraTim40491 Dampak positifnya? Luar biasa! Selain mengurangi  polusi udara , kapal hidrogen juga lebih senyap operasinya. Ini berarti lebih sedikit  polusi  suara di lautan, yang sangat penting untuk kehidupan laut. Bayangkan, laut yang lebih bersih dan ekosistem yang lebih sehat!  1 1 1 4 4 4",21-12-2024 11:46,0,0,0,https://x.com/SamudraTim40491/status/1870329916908355610
Sintesa Reforma,"Sintesa Reforma Sintesa Reforma @SamudraTim40491 · @SamudraTim40491 Lalu kenapa beralih ke hidrogen? Jawabannya sederhana: saat hidrogen digunakan sebagai bahan bakar, satu-satunya hasil pembakarannya adalah... air murni! Tidak ada emisi karbon, tidak ada  polusi udara . Plus, hidrogen bisa diproduksi menggunakan energi terbarukan. Revolusioner! 1 1 1 5 5 5",21-12-2024 11:46,0,0,0,https://x.com/SamudraTim40491/status/1870329901527814634
Gabe Oldwell,"Gabe Oldwell Gabe Oldwell @KuromoriGabe · @KuromoriGabe and and @musuhphp 3.  Polusi  Air Hujan:
Air hujan di Jakarta sering tercemar  polusi udara , sehingga perlu teknologi tambahan untuk menyaring air sebelum diserapkan ke tanah. 1 1 1 71 71 71",21-12-2024 11:21,0,0,0,https://x.com/KuromoriGabe/status/1870323581080781153
Rizki Prayoga,Rizki Prayoga Rizki Prayoga @Rizki_Prayo947 · @Indonesiakuat77 Kebijakan Prabowo dalam pengurangan  polusi udara  menunjukkan perhatian terhadap kesehatan publik. 17 17 17,21-12-2024 11:10,0,0,0,https://x.com/Rizki_Prayo947/status/1870320884436853227
Moziur,Moziur Moziur @FaizalA34335 · @musuhphp Kemaren masalah angin KTP aja Anies diketawain. Ehh ada orang yg jelasin kenapa jakarta udaranya lagi bagus dan bisa keliatan gunung. Karena polusinya kesapu sama angin Utara. Fakta kalo  polusi udara  itu bisa kena sapu angin . 50 50 50,21-12-2024 10:58,0,0,0,https://x.com/FaizalA34335/status/1870317885136241041
Iqbal Habibi,Iqbal Habibi Iqbal Habibi @iqbal_hbbi · @Indonesiakuat77 Upaya Prabowo dalam mengurangi  polusi udara  sangat penting bagi kesehatan. 9 9 9,21-12-2024 10:48,0,0,0,https://x.com/iqbal_hbbi/status/1870315413369942386
S.,"S. S. @pagesoobiwn · Parody account @kihoont Iya kan? Siapa coba yang gak minat sama  udara  segar bebas  polusi , biar bisa hidup sehat juga sampai hari tua nanti, anjay. Buset, gua aja kadang masih dikasih economy class aja udah bersyukur, ini elu minta business class sama gw? Boleh lu minta nemoy gw aja.... 1 1 1 33 33 33",21-12-2024 08:22,0,0,0,https://x.com/pagesoobiwn/status/1870278660634398974
Erizka,"Erizka Erizka @misserizka · @misserizka and and @anhtiss kebisingan (either  polusi  suara kendaraan,  polusi udara , orang2 pada emosional, even gak jarang di rumah pun anak mendapatkan bising dari orang tuanya yg adu argument di depan anaknya).

Orang tua capek nyari uang, akhirnya imbas ke anak. 1 1 1 27 27 27",21-12-2024 06:55,0,0,0,https://x.com/misserizka/status/1870256693361422578
Hayatun Najah,Hayatun Najah Hayatun Najah @hayatun_najah2 · Pendapatan dari PPN digunakan untuk mendukung program pengurangan  polusi udara .  #PPNMemperkuatEkonomi 13 13 13,21-12-2024 06:54,0,0,0,https://x.com/hayatun_najah2/status/1870256545529008416
Sustain Review Indonesia,"Sustain Review Indonesia Sustain Review Indonesia @ReviewSust16640 · Polusi udara  bukan hanya merusak paru-paru, tapi juga kesehatan mental. 
Dengan kualitas  udara  yang terus memburuk, bagaimana dampaknya terhadap psikologi masyarakat Indonesia?  #PolusiUdara #KesehatanMental #KrisisLingkungan #IndonesiaSehat Polusi Udara, Ancaman Tersembunyi untuk Kesehatan Mental di Indonesia 32 32 32",21-12-2024 06:47,0,0,0,https://x.com/ReviewSust16640/status/1870254842217922830
Kasiyah Suryatmi,"Kasiyah Suryatmi Kasiyah Suryatmi @kasiyah_srytmi2 · Peningkatan PPN itu buat bikin sektor transportasi jadi lebih green, biar kita bisa ngurangin  polusi udara .  #PPNMemperkuatEkonomi 16 16 16",21-12-2024 06:37,0,0,0,https://x.com/kasiyah_srytmi2/status/1870252322506600839
Nur Lafita,"Nur Lafita Nur Lafita @nur_lafita · PPN naik, jadi bisa lebih banyak dana untuk pengurangan  polusi udara .  #PPNMemperkuatEkonomi 13 13 13",21-12-2024 06:32,0,0,0,https://x.com/nur_lafita/status/1870251002823409679
Mubay Yinah,Mubay Yinah Mubay Yinah @mubay_yinah8 · Kenaikan PPN mendanai program-program pengurangan  polusi udara  di kota-kota besar  #PPNMemperkuatEkonomi 24 24 24,21-12-2024 04:34,0,0,0,https://x.com/mubay_yinah8/status/1870221279338618883
Wisnu EM ajah ya...,"Wisnu EM ajah ya... Wisnu EM ajah ya... @Wisnuhid · @Sijo_su and and @Sentjoko Apa yg sdh anda lakukan utk Bumi ini? Nyepi di Bali salah satunya adalah upaya utk membersihkan  polusi udara , suara. Coba kalau seluruh Indo melakukan Nyepi..  Bayangkan kualitas  udara  yg dihasilkan... Sampai sini paham? 1 1 1 53 53 53",21-12-2024 04:33,0,0,0,https://x.com/Wisnuhid/status/1870220921312817264
Deoda odi sinata,Deoda odi sinata Deoda odi sinata @deodaodi4567 · @cassacsnv and and @convomf Melawan monster  polusi udara . 1 1 1 49 49 49,21-12-2024 04:23,0,0,0,https://x.com/deodaodi4567/status/1870218389014360401
Dariati Hutagalung,Dariati Hutagalung Dariati Hutagalung @dariati_htgln9 · PPN tambahan mendanai proyek pengurangan  polusi  untuk  udara  yang lebih bersih  #PPNMemperkuatEkonomi 19 19 19,21-12-2024 03:50,0,0,0,https://x.com/dariati_htgln9/status/1870210260440609021
polusi jakarta terkini,polusi jakarta terkini polusi jakarta terkini @Polusi_udara78 · @Polusi_udara78 @infoBMKG and 2 others 3:29 am jakarta rank 53.  Polusi udara  di kemayoran sdh membaik.. semoga seluruh Jakarta juga merasakan hal yg sama Baik nya. Krn  udara  yg bersih dan sehat adalah hak asasi kita.  Udara  sehat itu pemberian Tuhan lgs kepada kita umat manusia ciptaannya   amin. Pahami hak kalian yah 1 1 1 2 2 2 22 22 22,21-12-2024 03:31,0,0,0,https://x.com/Polusi_udara78/status/1870205343302877516
polusi jakarta terkini,"polusi jakarta terkini polusi jakarta terkini @Polusi_udara78 · @Polusi_udara78 @infoBMKG and 2 others 2:22 am  polusi udara  di kemayoran sdh mulai redaan. Untung aku komplain kan. Kalau cerdas enak bukan kita jd bs membedakan keadaan yg baik dan buruk.   
PM2,5: 10 di buktikan dgn hasil foto langit jd jgn kuatir salah ya. Semakin tipis hijau itu semakin rendah PM2,5 nya  1 1 1 2 2 2 42 42 42",21-12-2024 02:27,0,0,0,https://x.com/Polusi_udara78/status/1870189175926075737
polusi jakarta terkini,"polusi jakarta terkini polusi jakarta terkini @Polusi_udara78 · @prabowo Data  polusi udara  hari ini dan hari hari seblm nya.. lengkap terekap dgn sangat baik. Sbg bahan unt pembelajaran unt mengatasi suatu permasalahan  polusi jakarta terkini polusi jakarta terkini @Polusi_udara78 · #Asean #Asean #Fifa #Fifa #trending #trending #southeastAsia #southeastAsia #BakarSampah #BakarSampah #Smog #Smog #PM25 #PM25 #Jakarta #Jakarta #AirPollution #AirPollution #apartemen #apartemen #KendalikanAsapPLTU #KendalikanAsapPLTU  
Sabtu 21/12/2024
1:03 am polusi udara meningkat tinggi pdhal keadaan hujan. Gak wajar bgt ya. Asap PLTU mohon dikondisikan pemda Jakarta   asapnya uda kemana2 1 1 1 16 16 16",21-12-2024 01:18,0,0,0,https://x.com/Polusi_udara78/status/1870171897717240117
polusi jakarta terkini,polusi jakarta terkini polusi jakarta terkini @Polusi_udara78 · @Polusi_udara78 @infoBMKG and 2 others Asap putih tebal sprti ini paling sering di keluarkan oleh PLTU pluit di waktu subuh. Ketika aku pulang dr PIK lewat di Pluit mau makan di wing heng saya sering saksikan sendiri PLTU ini membuang limbah tanpa di filter di lepaskan bgtu aja ke  udara  bebas. Ini  polusi udara  beracun 1 1 1 1 1 1 72 72 72,21-12-2024 01:10,0,0,0,https://x.com/Polusi_udara78/status/1870169961181917219
polusi jakarta terkini,"polusi jakarta terkini polusi jakarta terkini @Polusi_udara78 · #Asean #Fifa #trending #southeastAsia #BakarSampah #Smog #PM25 #Jakarta #AirPollution #apartemen #KendalikanAsapPLTU  
Sabtu 21/12/2024
1:03 am  polusi udara  meningkat tinggi pdhal keadaan hujan. Gak wajar bgt ya. Asap PLTU mohon dikondisikan pemda Jakarta   asapnya uda kemana2 1 1 1 1 1 1 2 2 2 171 171 171",21-12-2024 01:04,0,0,0,https://x.com/Polusi_udara78/status/1870168409847279961
polusi jakarta terkini,"polusi jakarta terkini polusi jakarta terkini @Polusi_udara78 · @Polusi_udara78 @infoBMKG and 2 others 24 jam  polusi udara  hari ini - jumat- dinilai dlm keadaan yg baik   
Sdh 12 hari  udara  baik keadaannya stlh terjadi  polusi udara  buatan di tgl 7&8 desember yg lalu   enak yaa kalau di data.. kita gak asbun krn ada buktinya 2 2 2 14 14 14",21-12-2024 00:57,0,0,0,https://x.com/Polusi_udara78/status/1870166555801325893
Artemis,"Artemis Artemis @windyisherenow · Parody account mending naik transportasi umum, beli mobil kalo yg ngisi cuman satu orang doang udah mah  polusi udara  terus boros bensin dan mahal bayar pajaknya Tukang Mobil Mobilan Tukang Mobil Mobilan @MasMasBiassaa · Musim hujan gini daripada duit 90 Juta buat beli motor, lebih baik buat beli Mobil

Coba sebutkan mobil apa yang proper & worth dipakai dengan range harga maksimal 90 juta

Yang jualan juga boleh dishare dibawah yes x.com/innovacommunit… 117 117 117",21-12-2024 00:44,0,0,0,https://x.com/windyisherenow/status/1870163404289388860
Veronica Talita,Veronica Talita Veronica Talita @veronica_tlta17 · @fahmi_razaq44 and and @NenkMonica PPN 12% mendukung pembangunan sistem transportasi massal di kota-kota besar yang dapat mengurangi kemacetan dan  polusi udara .  #PPNUntukInfrastruktur #PPNMembangunNegeri #MariBersamaBerantasJudol 25 25 25,21-12-2024 00:21,0,0,0,https://x.com/veronica_tlta17/status/1870157547694665946
polusi jakarta terkini,polusi jakarta terkini polusi jakarta terkini @Polusi_udara78 · @Polusi_udara78 @infoBMKG and 2 others Semoga  polusi udara  jakarta segera lbh baik lagi.. hujan awet nih sprtinya yaa  1 1 1 34 34 34,20-12-2024 23:59,0,0,0,https://x.com/Polusi_udara78/status/1870151929957101648
detikHealth,"detikHealth detikHealth @detikHealth · Kabut tebal dan  polusi udara  menyelimuti Kota Sarajevo, Bosnia dan Herzegovina, selama musim dingin. Begini penampakannya. health.detik.com health.detik.com Penampakan Kota Sarajevo Berselimut Polusi Udara Penampakan Kota Sarajevo Berselimut Polusi Udara Kabut tebal dan polusi udara menyelimuti Kota Sarajevo, Bosnia dan Herzegovina, selama musim dingin. Begini penampakannya. Kabut tebal dan polusi udara menyelimuti Kota Sarajevo, Bosnia dan Herzegovina, selama musim dingin. Begini penampakannya. 1 1 1 562 562 562",20-12-2024 23:49,0,0,0,https://x.com/detikHealth/status/1870149529716047921
polusi jakarta terkini,polusi jakarta terkini polusi jakarta terkini @Polusi_udara78 · @Polusi_udara78 @infoBMKG and 2 others Jika bakar sampah itu baik dan wajar. Mengapa gak bakar sampah di dlm rumah aja. Agar seluruh vitamin dan gizi yg dihasilkan oleh kegiatan itu bs kalian nikmati sbg rezeki nikmat tiada tara nya? Kog malah bakar sampah di  udara  terbuka dan asapnya tertuju ke orang lain anjjiirr 1 1 1 1 1 1 19 19 19,20-12-2024 23:01,0,0,0,https://x.com/Polusi_udara78/status/1870137492344909890
neyy—⁠☆ kinda ia,neyy—⁠☆ kinda ia neyy—⁠☆ kinda ia @hnyypage · polusi udara  bertambah yaitu bau duren 29 29 29,20-12-2024 15:48,0,0,0,https://x.com/hnyypage/status/1870028484980125749
